stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"2190204","2190204","Greenacre Rd Before Hillcrest Av","-33.9112649796135","151.046328351024","","","0",""
"2190104","2190104","Noble Av Near Shellcote Rd","-33.8946512754737","151.054758925083","","","0",""
"PST1356","","Helensburgh Station","-34.1770244661934","150.994236803691","1","","1",""
"PST1256","","Blaxland Station","-33.7435858398406","150.609585977818","1","","1",""
"2168211","2168211","Miller Rd Near Southdown St","-33.9206864057786","150.875812158605","","","0",""
"2168111","2168111","Green Valley Rd Near Currawong St","-33.9026001277062","150.870972123766","","","0",""
"2256133","2256133","Coral Cr Near Beryl Bvd","-33.5393583643292","151.309227924049","","","0",""
"2256433","2256433","Woy Woy Wharf","-33.4831567832798","151.324963079548","","","1",""
"2190230","2190230","Waterloo Rd At Tennyson Rd","-33.89702381914","151.058772110335","","","0",""
"2780263","2780263","Minni Ha Ha Rd Opp Seventh Av","-33.6878407796427","150.325482832857","","","0",""
"2030122","2030122","Wentworth Rd Near Olola Av","-33.85422387065","151.271724747117","","","0",""
"PST1140","","Narara Station","-33.3943965348141","151.344977586603","1","","0",""
"PST1340","","Penshurst Station","-33.9662089925106","151.088847296716","1","","1",""
"PST1240","","Vineyard Station","-33.6504453664949","150.851074246126","1","","0",""
"2168207","2168207","Cartwright Av Near Miller Rd","-33.915856147201","150.878392545681","","","0",""
"2168107","2168107","Lord Howe Dr Near Aukane St","-33.9036120895835","150.859702929495","","","0",""
"2030136","2030136","New South Head Rd Near Old South Head Rd","-33.8570869735313","151.281889089181","","","0",""
"2168233","2168233","Miller T-Way Station - To Parramatta","-33.9264228222696","150.871067352919","","","0",""
"2168133","2168133","South Liverpool Rd Near St Johns Rd","-33.9106663004279","150.883798813772","","","0",""
"2168239","2168239","Hoxton Park High School","-33.9197041382667","150.862926410209","","","0",""
"2168139","2168139","South Liverpool Rd Near Eaglehawk St","-33.9106403812872","150.886045672459","","","0",""
"2208108","2208108","Moorefields Rd Near Roy St","-33.9305538100288","151.098089572092","","","0",""
"2000409","2000409","Bathurst St After Pitt St (NightRide)","-33.8744748922923","151.20854215108","","","0",""
"2209106","2209106","Moorefields Rd Opp Beverley Cr","-33.9381719385116","151.079537032878","","","0",""
"2208114","2208114","Morgan St Near Monaro Av","-33.9449202045715","151.094724909088","","","0",""
"2096105","2096105","Oliver St Near St. John's","-33.7756679270198","151.283954391429","","","0",""
"2000415","2000415","Phillip St Before Bent St","-33.8653777513889","151.211356670093","","","0",""
"2209112","2209112","King Georges Rd At Moondani Rd","-33.9404002037853","151.07592461473","","","0",""
"2196257","2196257","Bonds Rd At Eva St","-33.9377098657186","151.061656198798","","","0",""
"2196157","2196157","Canarys Rd At King Georges Rd","-33.9340917627087","151.073785837608","","","0",""
"2171195","2171195","Horningsea Park Dr Near Bunya Way","-33.945782405351","150.844827211447","","","0",""
"2768145","2768145","Norbrik, T-Way","-33.7479491761761","150.949627427627","","","0",""
"2208120","2208120","Bexley Rd Near Poole St","-33.933650364193","151.110053153525","","","0",""
"2530200","2530200","Lucas Dr Near Glengarry Way","-34.4927818255728","150.772390860725","","","0",""
"2530100","2530100","Byamee St Near Bangaroo Av","-34.4974266008271","150.800136742458","","","0",""
"222896","222896","Westfield Jackson Av Jackson Av","-34.0353016566791","151.104178098735","","","0",""
"2096111","2096111","Queenscliff Rd Near Dalley St","-33.7822784838111","151.283766212935","","","0",""
"222836","222836","Kingsway Near University Rd","-34.0336404609508","151.09537504803","","","0",""
"222816","222816","Miranda Interchange, Kiora Rd - Stand 10","-34.0367866102211","151.101803769491","","","0",""
"222876","222876","Bellingara Rd Near Vista Heights Rd","-34.0267475892778","151.099426075818","","","0",""
"222866","222866","Sylvania Rd N Near Garnet Rd","-34.0243064722497","151.094276592544","","","0",""
"222856","222856","Raglan Rd Near Sylvania Rd S","-34.0406346968842","151.09179369416","","","0",""
"222846","222846","Attunga Rd Near Sherwood Av","-34.0518988335737","151.103625988358","","","0",""
"2170387","2170387","Bligh Av Near Napier Av","-33.9452144851508","150.893219289634","","","0",""
"2170287","2170287","Reservoir Rd Near Lookout Dr","-33.9128926590864","150.906823940876","","","0",""
"2170187","2170187","David St Near Russell St","-33.9013388360029","150.908576249548","","","0",""
"2170687","2170687","Braidwood Dr And Corfield Rd","-33.9505965021415","150.856268027002","","","0",""
"2170587","2170587","Brickmakers T-Way Station - To Parramatta","-33.927583458448","150.91070612105","","","0",""
"2170487","2170487","Memorial Av Near Flowerdale Rd","-33.9230345763191","150.908952197077","","","0",""
"2196143","2196143","Punchbowl Station, Punchbowl Rd","-33.9249441855625","151.055860973862","","","0",""
"2100179","2100179","Winbourne Rd After Harbord Rd","-33.7630439230101","151.279333790476","","","0",""
"2171381","2171381","Feodore Dr And Richmond Cr","-33.893871314201","150.846166663565","","","0",""
"2171281","2171281","Mannow Av Near Carmichael Dr","-33.9290096737381","150.846353238007","","","0",""
"2171181","2171181","Bringelly Rd Near Kelvin Park Dr","-33.9404291899068","150.739373672824","","","0",""
"2036191","2036191","Millennium Court","-33.9716220439731","151.232568563444","","","0",""
"2530234","2530234","Bong Bong Rd After Denham Dr","-34.4909791650578","150.777065506756","","","0",""
"201938","201938","Swinbourne St Near Stephen Rd","-33.9486158433176","151.209091750583","","","0",""
"201928","201928","Botany Rd Near Sir Joseph Banks St","-33.9528422381686","151.201169865309","","","0",""
"201918","201918","Botany Rd Near Chelmsford Av","-33.9505263942716","151.197488112227","","","0",""
"201958","201958","Botany Rd Opp McCauley St","-33.9642555426819","151.221995553424","","","0",""
"2200285","2200285","Eldridge Rd Near Simmat Av","-33.9303462495901","151.008738795284","","","0",""
"2200185","2200185","Lancelot St Near William St","-33.9229680457696","151.017526046109","","","0",""
"2200485","2200485","Buwa St Near Algona Rd","-32.9756898505509","151.694283023577","","","0",""
"2113250","2113250","Macquarie University, University Av","-33.776938728968","151.113977827978","","","0",""
"2113150","2113150","Morshead St Near Ryrie St","-33.7930904987993","151.131316962252","","","0",""
"CR_2389","","Moss Vale Station Platform 2","-34.5480801546115","150.371935273319","","PST1308","2","2"
"CR_2489","","Dungog Station Platform 2","-32.4024013341385","151.759251416549","","PST1186","2","2"
"2070131","2070131","23 Johnson St","-33.7801781100424","151.146891724892","","","0",""
"2502107","2502107","Illowra Cr Near School La","-34.5007311087917","150.882353236715","","","0",""
"2756193","2756193","Old Sackville Rd Near Beecroft Rd","-33.5536565729249","150.841375284849","","","0",""
"2196275","2196275","Rose St Before Punchbowl Rd","-33.9280776988662","151.049091819676","","","0",""
"2196175","2196175","Kylie Pde After Joyce St","-33.9362963638533","151.047416681952","","","0",""
"2153299","2153299","Woodbury Retirement Village, Lanhams Rd","-33.7767484257417","150.975963170496","","","0",""
"2153199","2153199","511 Windsor Rd","-33.7416917510916","150.98362913043","","","0",""
"2142288","2142288","Halsall St.Granville","-33.8305730755065","151.004240870432","","","0",""
"2142182","2142182","Blaxcell St Near William St","-33.8365927403245","151.01142186429","","","0",""
"2036165","2036165","Bilga Cr Near Nix Av","-33.9737759538276","151.252897832163","","","0",""
"2530122","2530122","Gilba Rd Near Galong Cr","-34.5031219534004","150.808504604408","","","0",""
"2200291","2200291","Gleeson Av Near Audrey Pde","-33.9287321728013","151.018986153328","","","0",""
"2200191","2200191","Townsend St Near Lee St","-33.9238772679672","151.010099838745","","","0",""
"202087","202087","Kent Rd Near Church Av","-33.922197650889","151.184326086045","","","0",""
"CR_2295","","Douglas Park Station Platform 2","-34.1832906587042","150.710383958273","","PST1300","2","2"
"CR_2095","","Tarro Station Platform 1","-32.8090083158231","151.669672433881","","PST1171","2","1"
"202037","202037","Kent Rd Near Gardeners Rd","-33.9206633733372","151.18440225229","","","0",""
"202027","202027","Botany Rd Near Lord St","-33.940437660467","151.195046219113","","","0",""
"202017","202017","Botany Rd Near Elizabeth Av","-33.9312507331545","151.194162553651","","","0",""
"CR_2195","","Woodford Station Platform 1","-33.7356135796161","150.48187493681","","PST1262","2","1"
"202067","202067","Sydney Airport, Domestic Terminal (T3). Shiers Av","-33.9329232725128","151.179976578057","","","0",""
"202057","202057","O'Riordan St Near Ewan St","-33.9290663951161","151.18687833238","","","0",""
"202047","202047","King St Near Sutherland St","-33.9302672361929","151.199745635547","","","0",""
"2112178","2112178","Blaxland Rd Near Melville St","-33.8045825344512","151.103710489601","","","0",""
"2112172","2112172","Gardener Av Near Bidgee St","-33.808978137181","151.116441562248","","","0",""
"2196161","2196161","Cullens Rd After Joyce St","-33.9358690733668","151.049720638034","","","0",""
"2036173","2036173","Bilga Cr Near Karoo Pl","-33.9735265530976","151.245261503286","","","0",""
"2100111","2100111","Pittwater Rd Near Warringah Mall","-33.7674606813487","151.268366846273","","","0",""
"2153187","2153187","Windsor Rd Before Olive St","-33.760782272867","150.991536720333","","","0",""
"2530156","2530156","Huntley Rd Near Penearose Dr","-34.5163897957824","150.778834083256","","","0",""
"220891","220891","Moorefields Rd Near Armitree St","-33.93462707573","151.088058875662","","","0",""
"220881","220881","Moorefields Rd Near Rolestone Av","-33.9314997748786","151.095389355617","","","0",""
"220831","220831","Morgan St Near Northcott Av","-33.9435233428209","151.098787710319","","","0",""
"220821","220821","Stoney Creek Rd Near Irene Cr","-33.9499082209846","151.099970054763","","","0",""
"220811","220811","Kingsgrove Rd Near Kingsgrove Station","-33.9406485846366","151.10096317278","","","0",""
"220871","220871","William St Near Tasker Av","-33.9282960724163","151.104726091009","","","0",""
"220851","220851","Stoney Creek Rd Near Caroline St","-33.9490907851126","151.105293378982","","","0",""
"220841","220841","Staples St Near Alston St","-33.9462208496201","151.108669021205","","","0",""
"2170355","2170355","Hume Hwy Near Myall Rd","-33.9536287493974","150.899539529816","","","0",""
"2170255","2170255","Lawrence Hargrave Rd After Burlinson Rd","-33.9082458626578","150.933024864156","","","0",""
"2195119","2195119","Yerrick Rd At Merrick Av","-33.911943312936","151.076804217771","","","0",""
"257938","257938","Penearose Rd","-34.6831170699299","150.200843657515","","","0",""
"2170755","2170755","Wonga Rd Near Enterprise Cct","-33.9382008462778","150.889612892003","","","0",""
"209986","209986","Headland Rd Near Parr Av","-33.7604134018515","151.291758642326","","","0",""
"209996","209996","Fisher Rd Near Lewis St","-33.7518073278593","151.285084102332","","","0",""
"257928","257928","Gravel Pit Tallong Rd","-34.7266975223453","150.100813715793","","","0",""
"257918","257918","Penearose Rd","-34.6832948536796","150.200937792547","","","0",""
"209936","209936","Pitt Rd Near Fairport St","-33.7634230565439","151.286051509389","","","0",""
"257948","257948","Spur Pole Tallong Rd","-34.7192644883234","150.135532036667","","","0",""
"209916","209916","Pittwater Rd Near South Creek Rd","-33.7451521612111","151.293800960702","","","0",""
"209976","209976","Pacific Pde Near Sturdee Pde","-33.7548799399906","151.288440712807","","","0",""
"209966","209966","Parr Av Near Playfair Rd","-33.7607304915462","151.289379805548","","","0",""
"209956","209956","Griffin Rd Near Banksia St","-33.7575253877026","151.296295736425","","","0",""
"209946","209946","Howard Av Near Avon Rd","-33.7533876323998","151.292486479337","","","0",""
"2570317","2570317","Remembrance Dr (After Cawdor Rd)","-34.1144945743489","150.696689862487","","","0",""
"2070119","2070119","Bradfield Rd Opp West Killara Shops","-33.7769860657623","151.14964004129","","","0",""
"2112164","2112164","Quarry Rd Near Woodbine Cr","-33.8052398446868","151.115334012941","","","0",""
"2154183","2154183","Castle Hill Rd Before Glen Rd","-33.7310278862024","151.018735374399","","","0",""
"2283240","2283240","Clydebank Rd After Rosemary Row","-33.0389087121145","151.584763348977","","","0",""
"2283140","2283140","The Ridgeway Near Koiyong Pl","-32.9942859291181","151.611216490516","","","0",""
"2040114","2040114","Leichhardt North Light Rail","-33.8749969767461","151.154482985553","","","0",""
"2066183","2066183","Mowbray Rd West Near Hinkler Cr","-33.8039161553352","151.151815943889","","","0",""
"2170841","2170841","San Marino Dr After Venezia St","-33.9445592947569","150.871738029554","","","0",""
"2170241","2170241","Meadows Rd Near Patricia Av","-33.9051048244224","150.894677560228","","","0",""
"2035151","2035151","Maroubra Rd Near French St","-33.9425325519388","151.249719133431","","","0",""
"2170741","2170741","Bomaderry Dr Before Dalmeny Dr","-33.9501914037978","150.866868101334","","","0",""
"2170541","2170541","Jedda Rd Near West St","-33.9353363650244","150.892141943502","","","0",""
"2066189","2066189","Mowbray Rd West Near Felton Av","-33.8056922187047","151.163526134087","","","0",""
"203326","203326","Day Av Near Mooramie Av","-33.9173856074949","151.223082508814","","","0",""
"203316","203316","Anzac Pde Opp Carlton St","-33.9056921747163","151.223833834201","","","0",""
"203346","203346","Anzac Pde Near Addison St","-33.9121218150447","151.223405934163","","","0",""
"204035","204035","Lords Rd Near Flood St","-33.8856434942947","151.14951179394","","","0",""
"204025","204025","Norton St Near Parramatta Rd","-33.8876130748386","151.157623589539","","","0",""
"204015","204015","Balmain Rd Near Helena St","-33.8714380113708","151.160348300982","","","0",""
"204075","204075","Parramatta Rd Near Elswick St","-33.8889886096042","151.152645086341","","","0",""
"204065","204065","Balmain Rd Opp Annesley St","-33.8792936744877","151.159315043894","","","0",""
"204045","204045","Norton St Near William St","-33.8775527979483","151.156173385266","","","0",""
"277938","277938","Hall Pde And Brook St","-33.7121186134596","150.453920298661","","","0",""
"277928","277928","Hazelbrook Station, Railway Pde","-33.7236543880693","150.453951382357","","","0",""
"277918","277918","Hall Pde Near Red Gum Av","-33.705330580086","150.452354181294","","","0",""
"2570203","2570203","Lodges Rd (Before Camden Acres Dr)","-34.053876273895","150.726663634263","","","0",""
"2112210","2112210","Parkes St Near Samuel St","-33.8109008502243","151.102296388826","","","0",""
"2136195","2136195","Dean St At Holmwood Av","-33.8943294990389","151.083549479013","","","0",""
"2196109","2196109","Dudley St At Canterbury Rd","-33.9309177113572","151.062695199368","","","0",""
"2135189","2135189","South Strathfield High School Hume Hwy","-33.8862753662483","151.071010738439","","","0",""
"2111106","2111106","Morrison Rd Near Western Cr","-33.830861063518","151.121648605808","","","0",""
"2100137","2100137","Willandra Rd Near Anthony Cl","-33.7501734830978","151.261792150203","","","0",""
"2142154","2142154","Great Western Hwy Near Wentworth St","-33.8344905568763","151.021170874037","","","0",""
"212098","212098","Sefton Rd After Lockerbie Rd","-33.7219049007592","151.087116834589","","","0",""
"212088","212088","Bungowen Av Before Kooringal Av","-33.7165184727841","151.080531933627","","","0",""
"212038","212038","Pennant Hills High School, Boundary Rd","-33.7355410472717","151.060295604717","","","0",""
"212028","212028","Pennant Hills Rd Before Pomona St","-33.7345572902919","151.076997781925","","","0",""
"212018","212018","Pennant Hills Station, Railway St, Stand B","-33.7382186995243","151.072814088163","","","0",""
"2141248","2141248","London Rd And Berala St","-33.8711872512632","151.035046091398","","","0",""
"212078","212078","41 Norman Av","-33.7142001224758","151.084422215908","","","0",""
"212068","212068","36 Norman Av","-33.7141875603216","151.084529440353","","","0",""
"212058","212058","Bungowen Av At Yarrabung Av","-33.718332002585","151.080186572514","","","0",""
"226292","226292","Woolana Av Near Hulani St","-33.2290332965161","151.54900594322","","","0",""
"226282","226282","Buff Point Av","-33.237479100831","151.535583054642","","","0",""
"2141242","2141242","Fourth Av And Walters Rd","-33.8771513220074","151.033425926857","","","0",""
"226232","226232","Woolana Av Near Hulani St","-33.2292682271503","151.549232512756","","","0",""
"226222","226222","Noela Pl Noela Pl Near Elua Av","-33.2313985571495","151.554520479076","","","0",""
"2035125","2035125","Mons Av Near French St","-33.9452420819679","151.247702756614","","","0",""
"226212","226212","Budgewoi Rd Near Ourringo St","-33.2394607405698","151.564834175226","","","0",""
"2200343","2200343","Bankstown Interchange - Stand G","-33.917983716394","151.035730336404","","","0",""
"226262","226262","17 Pacific Hwy Northlakes Tavern","-33.2159696621568","151.509520130832","","","0",""
"226252","226252","Scenic Dr Opp Munmorah Power Station","-33.2127997622978","151.530277247178","","","0",""
"226242","226242","Buff Point Av","-33.2340098176455","151.532155478355","","","0",""
"226272","226272","Mills And Barker Wills Rd","-33.2104351799537","151.528419031487","","","0",""
"CR_2843","","Muswellbrook Station Platform 1","-32.2672630498351","150.889857891482","","PST1191","1","1"
"200082","200082","Elizabeth St Near Martin Pl","-33.8679856621374","151.210448079922","","","0",""
"CR_2143","","Maitland Station Platform 1","-32.7378882740427","151.552124494145","","PST1178","1","1"
"200012","200012","Circular Quay Stand C","-33.8615232682261","151.209989894984","","","0",""
"200072","200072","Liverpool St Near Nithsdale St","-33.8769819217194","151.210318133082","","","0",""
"200062","200062","Railway Square, Lee St - Stand A","-33.8838540913556","151.203537216427","","","0",""
"2076190","2076190","Edgeworth David Av At Woonona Av N","-33.7081862665628","151.115704353928","","","0",""
"200042","200042","QVB, York St - Stand B","-33.8722019151285","151.206507749214","","","0",""
"2210240","2210240","Trafalgar St At Gover St","-33.95869569893","151.055637166065","","","0",""
"2210140","2210140","Forest Rd At Valentia Av","-33.9796371352003","151.045763134556","","","0",""
"CR_1355","","Macarthur Station Platform 3","-34.0720553368999","150.797134596649","","PST1297","1","3"
"CR_1155","","Chester Hill Station Platform 1","-33.8836343637045","151.000174925201","","PST1405","2","1"
"230812","230812","Design Building, Ring Rd (South Side)","-32.895050258049","151.70264692328","","","0",""
"2567297","2567297","Anderson Rd (After Dunn Rd EastBound- Hail And RideTilStopsInstalled)","-34.0319729614278","150.75669345607","","","0",""
"219999","219999","Warringa St Near Suncroft Av","-33.9118099897325","151.004908078738","","","0",""
"219989","219989","Marion St Near Saltash St","-33.9162394064423","151.007514995295","","","0",""
"219939","219939","Rookwood Rd Near Brunker Rd","-33.8994131590747","151.037371495028","","","0",""
"219929","219929","Brodie St Near Rangers Rd","-33.9000356190213","151.012569090978","","","0",""
"219979","219979","Woodbine St Near Arnold Av","-33.9039731628743","151.028833704781","","","0",""
"2100123","2100123","Tristram Rd Near Boyer Rd","-33.7516453048783","151.256224114318","","","0",""
"2282174","2282174","Warners Bay Rd Near Burton Rd","-32.9838389158018","151.657402431846","","","0",""
"2077194","2077194","Old Berowra Rd After Link Rd","-33.6842427373188","151.099557796753","","","0",""
"2035133","2035133","Mons Av Near French St","-33.9448116395154","151.246340849347","","","0",""
"204699","204699","Great North Rd Near Kings Rd","-33.8698731123164","151.129239864312","","","0",""
"204689","204689","Lyons Rd West Near West St","-33.8642224093321","151.129010550113","","","0",""
"222293","222293","Ocean St Before Forest Rd","-33.9642825428004","151.081477339166","","","0",""
"222283","222283","Penshurst St After Austral St","-33.9642827216946","151.087706038883","","","0",""
"204639","204639","Blackwall Point Rd Near Kokoda St","-33.8520592999016","151.135162908356","","","0",""
"2170369","2170369","Gill Av Near Panetta Av","-33.9323158342558","150.911506526694","","","0",""
"2141276","2141276","Berala Station, Near Campbell St","-33.871849281768","151.032992469515","","","0",""
"222233","222233","George St Near Inverness Av","-33.9604526793853","151.080677764591","","","0",""
"222223","222223","Forest Rd Near Cambridge St","-33.9635063698812","151.091540098604","","","0",""
"222213","222213","Forest Rd At George St","-33.9612796766975","151.078565464027","","","0",""
"2170669","2170669","Braidwood Dr At Tolland Rd","-33.9487618349815","150.86361357045","","","0",""
"2170569","2170569","Liverpool Interchange - Stand 8","-33.9236961021419","150.927498897126","","","0",""
"2500261","2500261","Gladstone Av Near Ocean St","-34.4408211592253","150.881141847566","","","0",""
"222253","222253","King Georges Rd At Young St","-33.9547266757746","151.085150623039","","","0",""
"222243","222243","Hillcrest Av At Dudley St","-33.9713673558272","151.096827003419","","","0",""
"2500161","2500161","Para Meadows School, Porter St","-34.4123521378736","150.88778291114","","","0",""
"2170469","2170469","Braidwood Dr Near Quaama Cl","-33.9492725088022","150.862274258409","","","0",""
"204619","204619","Great North Rd Near Reginald St","-33.8579872960176","151.130891525063","","","0",""
"204629","204629","Blackwall Point Rd Near Great North Rd","-33.8512501320593","151.129475926169","","","0",""
"204669","204669","Parramatta Rd Near Courland St","-33.8715418666025","151.12381149503","","","0",""
"206033","206033","Blues Point Rd Near East Crescent St","-33.8452684001483","151.204223992583","","","0",""
"206023","206023","Pacific Hwy After Blue St","-33.8401522983522","151.207870816093","","","0",""
"206013","206013","Miller St Before Pacific Hwy","-33.8394455280049","151.206670016177","","","0",""
"204659","204659","Lyons Rd Near Ingham Av","-33.8616426728322","151.137677688103","","","0",""
"206073","206073","Falcon St Near Miller St","-33.8290807909229","151.209141057657","","","0",""
"206063","206063","Union St Near Dumbarton St","-33.8415328056088","151.202010786411","","","0",""
"206053","206053","Bay Rd Near Woolcott St","-33.8386524042407","151.195855547782","","","0",""
"204649","204649","Hampden Rd Near Mons St","-33.8558617360328","151.141588665335","","","0",""
"204679","204679","Bayview Near Lyons Rd West","-33.8629529665844","151.114994928785","","","0",""
"2170169","2170169","Schweppes Cotties Cumberland Hwy Near Obrien Pde","-33.9109978567777","150.919079828454","","","0",""
"2170269","2170269","Obrien Pde Near O'Brien Pde","-33.9122111013105","150.911256475676","","","0",""
"215193","215193","O'Connell St Near Barney St","-33.7984742563294","151.00154503532","","","0",""
"215183","215183","North Rocks Rd Near William Pl","-33.7825627683161","151.010364542917","","","0",""
"215133","215133","Pennant Hills Rd After James Ruse","-33.7948579800319","151.016032822128","","","0",""
"215123","215123","Brickfield St Near Fennell St","-33.8061045081536","151.010190564829","","","0",""
"2570325","2570325","Oran Park Dr (After Central Av Opp.Neil Pl)","-34.0052820666294","150.739220366435","","","0",""
"215173","215173","North Rocks Rd After Pembury Av","-33.7706966688975","151.026081270777","","","0",""
"2570125","2570125","Coates Park Rd Near Colonel Pye Rd","-33.9629192457287","150.6758453313","","","0",""
"215153","215153","North Rocks Rd Near Whitbread Pl","-33.7881173930013","151.006641752565","","","0",""
"215143","215143","O'Connell St Near Albert St","-33.8024719513285","151.003026620528","","","0",""
"215163","215163","North Rocks Rd Opp Stratford Rd","-33.7749671059047","151.019753405598","","","0",""
"CR_1861","","Wyee Station Platform 1","-33.180168251104","151.48713334294","","PST1147","2","1"
"CR_1961","","Broadmeadow Station Platform 3","-32.9227419379215","151.734757005511","","PST1160","1","3"
"CR_1261","","Canley Vale Station Platform 2","-33.8873351322124","150.943602809695","","PST1286","2","2"
"CR_1461","","Riverstone Station Platform 1","-33.67909180388","150.860339904694","","PST1239","2","1"
"221184","221184","Gibson Av Near Halcyon Av","-33.9435955966532","151.028194228252","","","0",""
"221134","221134","Henry Lawson Dr Near Hall Cr","-33.964241343819","151.039917874898","","","0",""
"221124","221124","Wonderful Kitchens Fairford Rd Near Watson Rd","-33.9446400684197","151.034535782237","","","0",""
"221114","221114","Commonwealth Bank Padstow Shops Faraday Rd","-33.9542278195973","151.033421143306","","","0",""
"2153343","2153343","Bella Vista Dr At Ripley Glade","-33.7418464400917","150.959809836891","","","0",""
"2153243","2153243","Gooden Dr At Mullane Av","-33.7637770156088","150.973874263753","","","0",""
"221164","221164","Water Tower Shops Dilke Rd","-33.9678946176831","151.035408259734","","","0",""
"221154","221154","Padstow Park Public School Faraday Rd","-33.9558895041887","151.031110030235","","","0",""
"221144","221144","Gibson Av Near Gow St","-33.9369929974691","151.027028732116","","","0",""
"2567183","2567183","Glenrowan Dr (After The Boulevard)","-34.0233892006094","150.733207791863","","","0",""
"2567289","2567289","Camden Valley Way (After Wilson Cr-CamdenGolfClub)","-34.0446449154399","150.722914060448","","","0",""
"2567189","2567189","Waterworth Dr - No.103 (Opp.Norris Pl)","-34.0555951915436","150.746574105625","","","0",""
"213339","213339","Georges River Rd Near Hay St","-33.8942275952432","151.113376436367","","","0",""
"213329","213329","Georges River Near Burwood","-33.8974924573364","151.099249133655","","","0",""
"213319","213319","Burwood Rd Near Violet St","-33.8939131891681","151.100395755761","","","0",""
"2282100","2282100","Bayview St Near St Marys Primary","-32.9761207017036","151.649151732313","","","0",""
"213359","213359","Burwood Rd At Lyminge Rd","-33.9003081745518","151.09911396999","","","0",""
"213349","213349","Brighton Av Near Wentworth St","-33.899417112196","151.107996476001","","","0",""
"2141160","2141160","Swete St Near Mills St","-33.8613425622507","151.04946574787","","","0",""
"2035107","2035107","Malabar Rd Near Tyrwhitt St","-33.9505214986336","151.2495331264","","","0",""
"2076172","2076172","Burdett St Before King Rd","-33.7047232323083","151.116875701148","","","0",""
"208030","208030","Bennets Wharf","-33.6030610930134","151.300298074433","","","1",""
"208020","208020","Beaumont Rd At Mundowi Rd","-33.6418535988654","151.130487455283","","","0",""
"2210266","2210266","Belmore Rd At Roosevelt Av","-33.9473775517708","151.05293701921","","","0",""
"2076178","2076178","Cleveland St At Clwydon Pl","-33.7147408853165","151.120438182788","","","0",""
"211122","211122","Victoria Rd Near Salter St","-33.8378080705674","151.132931208101","","","0",""
"211112","211112","Victoria Rd Near Frank St","-33.8214076528864","151.120352211193","","","0",""
"2570151","2570151","Burragorang Rd (Old Jerusalem Rd)","-34.0763300028619","150.523899601262","","","0",""
"211162","211162","Pittwater Rd Near Eltham St","-33.8261664577458","151.131333619642","","","0",""
"211152","211152","Thompson St Near Westminster Rd","-33.8198274914768","151.13040214768","","","0",""
"211142","211142","Victoria Rd Near Linsley St","-33.8319780799164","151.126765954114","","","0",""
"CR_1277","","Liverpool Station Platform 1","-33.9247391214828","150.927287411974","","PST1289","1","1"
"CR_1477","","Richmond Station Platform 2","-33.5988946905718","150.752535524555","","PST1245","1","2"
"2251299","2251299","Link Rd (Opp.Bi-Lo)","-33.447571125018","151.372081979443","","","0",""
"2251199","2251199","Davistown Rd Near Moonah Av","-33.4729103672317","151.359176923538","","","0",""
"2251293","2251293","Scaysbrook Dr Near Waldron Rd","-33.4717099595181","151.408814190177","","","0",""
"2251193","2251193","Avoca Dr Near Aroona Rd","-33.4577180261573","151.357200452716","","","0",""
"2318147","2318147","Nelson Bay Rd Before Sansom Rd","-32.798335947343","151.890457907113","","","0",""
"2135155","2135155","Francis St Near Shortland Av","-33.8727783006399","151.075348530379","","","0",""
"210095","210095","Allambie Rd Opp Sunlea Pl","-33.7578358846422","151.244967309662","","","0",""
"210085","210085","Allambie Rd Near Eerawy Rd","-33.774272108291","151.261336594008","","","0",""
"210035","210035","Pittwater Rd Near Wakefield St","-33.7766145695451","151.272522239836","","","0",""
"210025","210025","Pittwater Rd Near Chard Rd","-33.763435169544","151.271694342668","","","0",""
"210015","210015","Pittwater Rd Near Roger St","-33.7652199076066","151.270110995664","","","0",""
"210055","210055","Wyadra Av Near Harbord Rd","-33.7718628600446","151.278338157984","","","0",""
"210045","210045","Pittwater Rd Near Riverview Pde","-33.7800566454639","151.276404984957","","","0",""
"206697","206697","Fourth Av Near Second Av","-33.8192710734096","151.176275394855","","","0",""
"206637","206637","Longueville Rd Near Dorritt St","-33.8180230358305","151.170299149411","","","0",""
"206617","206617","Epping Rd Near Wingadee St","-33.8104427052071","151.163195368974","","","0",""
"207392","207392","14 Bolwarra Av","-33.7697629374613","151.138567216809","","","0",""
"206677","206677","Longueville Rd Opp Dorritt St","-33.8180386016518","151.170105601873","","","0",""
"206667","206667","Ross Smith Pde Near Matthews Av","-33.8150405586179","151.158582623737","","","0",""
"207382","207382","Wallalong Cr Opp Edenholme St","-33.7633320742677","151.122636558563","","","0",""
"206647","206647","River Rd West Near Bridge St","-33.8169681298338","151.161266776308","","","0",""
"207332","207332","Grandview St Opp Pymble Station","-33.744629850904","151.142696408893","","","0",""
"207322","207322","Pacific Hwy Before Livingstone Av","-33.7457825801238","151.143517713733","","","0",""
"207312","207312","Pacific Hwy Opp Pymble Station","-33.7450887855383","151.141909591437","","","0",""
"207372","207372","Congham Rd After Yanko Rd","-33.7640854807263","151.128660090014","","","0",""
"207362","207362","Ryde Rd After Lofberg Rd","-33.7627914771727","151.137152739263","","","0",""
"207352","207352","Ryde Rd Before West St","-33.7523530719303","151.143456766385","","","0",""
"207342","207342","Merrivale Rd At Station St","-33.7362712655466","151.145022398095","","","0",""
